ID,Response
56478,0
56479,1
56480,1
56481,1
56482,0
56483,1
56484,0
56485,0
56486,0
56487,0
56488,0
56489,0
56490,1
56491,0
56492,0
56493,0
56494,0
56495,0
56496,0
56497,0
56498,0
56499,0
56500,0
56501,0
56502,1
56503,0
56504,0
56505,0
56506,1
56507,1
56508,0
56509,0
56510,1
56511,1
56512,0
56513,1
56514,0
56515,1
56516,0
56517,0
56518,0
56519,1
56520,1
56521,1
56522,1
56523,0
56524,1
56525,0
56526,0
56527,1
56528,0
56529,1
56530,1
56531,1
56532,0
56533,0
56534,0
56535,0
56536,1
56537,0
56538,1
56539,0
56540,1
56541,1
56542,0
56543,1
56544,1
56545,0
56546,1
56547,1
56548,1
56549,1
56550,1
56551,0
56552,0
56553,0
56554,0
56555,0
56556,1
56557,0
56558,0
56559,0
56560,1
56561,0
56562,0
56563,0
56564,1
56565,0
56566,1
56567,1
56568,0
56569,1
56570,1
56571,0
56572,1
56573,0
56574,0
56575,1
56576,0
56577,0
56578,0
56579,0
56580,1
56581,1
56582,0
56583,0
56584,0
56585,0
56586,0
56587,0
56588,1
56589,0
56590,0
56591,1
56592,0
56593,0
56594,0
56595,0
56596,0
56597,0
56598,0
56599,0
56600,0
56601,1
56602,0
56603,0
56604,0
56605,0
56606,0
56607,0
56608,0
56609,0
56610,1
56611,1
56612,0
56613,0
56614,0
56615,1
56616,1
56617,0
56618,1
56619,1
56620,0
56621,1
56622,0
56623,1
56624,0
56625,1
56626,0
56627,0
56628,1
56629,1
56630,0
56631,0
56632,0
56633,1
56634,0
56635,1
56636,0
56637,0
56638,1
56639,0
56640,0
56641,0
56642,0
56643,1
56644,1
56645,0
56646,0
56647,1
56648,1
56649,1
56650,0
56651,1
56652,1
56653,1
56654,0
56655,0
56656,1
56657,0
56658,0
56659,1
56660,0
56661,0
56662,1
56663,1
56664,0
56665,0
56666,0
56667,0
56668,0
56669,0
56670,1
56671,1
56672,1
56673,0
56674,0
56675,0
56676,1
56677,0
56678,0
56679,0
56680,0
56681,0
56682,0
56683,1
56684,1
56685,0
56686,1
56687,0
56688,0
56689,0
56690,0
56691,0
56692,1
56693,0
56694,0
56695,1
56696,1
56697,1
56698,0
56699,1
56700,0
56701,1
56702,1
56703,0
56704,1
56705,0
56706,0
56707,0
56708,0
56709,1
56710,0
56711,1
56712,1
56713,1
56714,1
56715,0
56716,0
56717,1
56718,0
56719,0
56720,0
56721,0
56722,1
56723,0
56724,0
56725,1
56726,0
56727,0
56728,1
56729,0
56730,1
56731,0
56732,0
56733,1
56734,0
56735,1
56736,0
56737,1
56738,0
56739,1
56740,0
56741,0
56742,0
56743,0
56744,1
56745,1
56746,0
56747,0
56748,1
56749,1
56750,1
56751,0
56752,0
56753,1
56754,0
56755,0
56756,1
56757,1
56758,0
56759,0
56760,1
56761,0
56762,0
56763,0
56764,1
56765,0
56766,0
56767,0
56768,1
56769,0
56770,1
56771,0
56772,1
56773,0
56774,1
56775,0
56776,0
56777,0
56778,1
56779,0
56780,0
56781,0
56782,0
56783,1
56784,0
56785,1
56786,0
56787,0
56788,1
56789,0
56790,0
56791,0
56792,0
56793,0
56794,1
56795,0
56796,1
56797,1
56798,1
56799,0
56800,0
56801,0
56802,0
56803,0
56804,0
56805,0
56806,0
56807,1
56808,0
56809,1
56810,0
56811,1
56812,1
56813,0
56814,1
56815,1
56816,0
56817,1
56818,0
56819,1
56820,1
56821,0
56822,0
56823,0
56824,0
56825,1
56826,0
56827,1
56828,1
56829,1
56830,1
56831,0
56832,0
56833,0
56834,1
56835,1
56836,1
56837,1
56838,0
56839,1
56840,0
56841,0
56842,0
56843,0
56844,0
56845,1
56846,0
56847,1
56848,1
56849,1
56850,1
56851,0
56852,0
56853,0
56854,0
56855,0
56856,0
56857,0
56858,0
56859,0
56860,0
56861,0
56862,0
56863,0
56864,1
56865,0
56866,1
56867,0
56868,1
56869,1
56870,1
56871,1
56872,0
56873,1
56874,1
56875,0
56876,1
56877,0
56878,0
56879,1
56880,1
56881,0
56882,0
56883,1
56884,1
56885,0
56886,0
56887,1
56888,1
56889,0
56890,0
56891,0
56892,0
56893,0
56894,1
56895,1
56896,0
56897,0
56898,0
56899,0
56900,1
56901,1
56902,0
56903,0
56904,0
56905,1
56906,1
56907,0
56908,0
56909,1
56910,0
56911,0
56912,0
56913,0
56914,0
56915,1
56916,1
56917,0
56918,1
56919,1
56920,0
56921,0
56922,0
56923,0
56924,1
56925,0
56926,1
56927,0
56928,1
56929,0
56930,1
56931,1
56932,0
56933,0
56934,1
56935,0
56936,0
56937,1
56938,1
56939,0
56940,0
56941,0
56942,0
56943,0
56944,0
56945,1
56946,0
56947,0
56948,1
56949,1
56950,1
56951,0
56952,1
56953,0
56954,1
56955,0
56956,0
56957,0
56958,0
56959,0
56960,0
56961,0
56962,1
56963,0
56964,0
56965,1
56966,1
56967,1
56968,1
56969,0
56970,0
56971,0
56972,0
56973,0
56974,0
56975,0
56976,0
56977,0
56978,0
56979,0
56980,0
56981,0
56982,0
56983,0
56984,0
56985,0
56986,0
56987,1
56988,1
56989,0
56990,0
56991,0
56992,1
56993,1
56994,1
56995,1
56996,0
56997,0
56998,1
56999,0
57000,0
57001,0
57002,1
57003,1
57004,1
57005,1
57006,0
57007,0
57008,0
57009,1
57010,1
57011,0
57012,0
57013,1
57014,0
57015,0
57016,0
57017,1
57018,0
57019,0
57020,1
57021,1
57022,0
57023,1
57024,0
57025,1
57026,0
57027,0
57028,1
57029,0
57030,0
57031,1
57032,0
57033,0
57034,0
57035,0
57036,0
57037,0
57038,0
57039,1
57040,0
57041,0
57042,0
57043,0
57044,1
57045,1
57046,0
57047,0
57048,1
57049,0
57050,0
57051,0
57052,0
57053,1
57054,0
57055,0
57056,0
57057,1
57058,0
57059,1
57060,1
57061,0
57062,0
57063,1
57064,0
57065,0
57066,0
57067,0
57068,0
57069,0
57070,0
57071,1
57072,0
57073,1
57074,0
57075,0
57076,0
57077,1
57078,0
57079,0
57080,1
57081,0
57082,0
57083,0
57084,0
57085,0
57086,1
57087,1
57088,1
57089,1
57090,0
57091,0
57092,0
57093,1
57094,0
57095,0
57096,0
57097,0
57098,0
57099,1
57100,1
57101,1
57102,0
57103,0
57104,1
57105,1
57106,1
57107,0
57108,1
57109,0
57110,0
57111,1
57112,1
57113,1
57114,0
57115,0
57116,1
57117,0
57118,0
57119,0
57120,0
57121,0
57122,0
57123,0
57124,1
57125,1
57126,0
57127,0
57128,0
57129,0
57130,0
57131,1
57132,0
57133,0
57134,1
57135,0
57136,1
57137,0
57138,1
57139,0
57140,0
57141,1
57142,0
57143,0
57144,0
57145,1
57146,1
57147,0
57148,0
57149,0
57150,0
57151,1
57152,1
57153,0
57154,1
57155,0
57156,0
57157,0
57158,1
57159,0
57160,0
57161,1
57162,1
57163,0
57164,1
57165,0
57166,1
57167,0
57168,0
57169,0
57170,0
57171,0
57172,1
57173,1
57174,0
57175,0
57176,1
57177,0
57178,0
57179,0
57180,0
57181,1
57182,0
57183,1
57184,0
57185,1
57186,1
57187,1
57188,1
57189,1
57190,1
57191,0
57192,0
57193,1
57194,1
57195,1
57196,0
57197,1
57198,0
57199,0
57200,0
57201,0
57202,1
57203,0
57204,0
57205,0
57206,1
57207,1
57208,0
57209,0
57210,0
57211,0
57212,0
57213,0
57214,1
57215,0
57216,0
57217,1
57218,0
57219,0
57220,0
57221,1
57222,0
57223,0
57224,0
57225,0
57226,1
57227,0
57228,0
57229,0
57230,0
57231,1
57232,0
57233,0
57234,0
57235,1
57236,1
57237,0
57238,0
57239,0
57240,0
57241,1
57242,1
57243,0
57244,0
57245,0
57246,1
57247,0
57248,0
57249,1
57250,1
57251,0
57252,0
57253,0
57254,0
57255,0
57256,0
57257,1
57258,1
57259,1
57260,0
57261,1
57262,0
57263,1
57264,1
57265,1
57266,0
57267,0
57268,0
57269,1
57270,0
57271,0
57272,1
57273,1
57274,1
57275,1
57276,1
57277,0
57278,1
57279,0
57280,0
57281,1
57282,0
57283,1
57284,1
57285,0
57286,1
57287,0
57288,1
57289,1
57290,1
57291,0
57292,1
57293,1
57294,1
57295,1
57296,0
57297,0
57298,0
57299,0
57300,0
57301,0
57302,0
57303,0
57304,1
57305,0
57306,1
57307,1
57308,0
57309,0
57310,0
57311,1
57312,1
57313,1
57314,1
57315,1
57316,0
57317,0
57318,1
57319,1
57320,0
57321,0
57322,1
57323,0
57324,1
57325,0
57326,1
57327,0
57328,0
57329,0
57330,0
57331,0
57332,0
57333,0
57334,0
57335,0
57336,0
57337,0
57338,0
57339,0
57340,0
57341,1
57342,1
57343,0
57344,0
57345,0
57346,0
57347,1
57348,1
57349,1
57350,0
57351,1
57352,0
57353,1
57354,1
57355,1
57356,1
57357,0
57358,0
57359,0
57360,1
57361,1
57362,0
57363,0
57364,0
57365,1
57366,0
57367,0
57368,0
57369,1
57370,0
57371,1
57372,0
57373,1
57374,0
57375,1
57376,1
57377,1
57378,1
57379,0
57380,0
57381,1
57382,1
57383,0
57384,0
57385,1
57386,0
57387,0
57388,0
57389,1
57390,0
57391,0
57392,0
57393,0
57394,0
57395,0
57396,0
57397,1
57398,0
57399,0
57400,0
57401,0
57402,1
57403,0
57404,1
57405,0
57406,0
57407,0
57408,0
57409,0
57410,0
57411,0
57412,1
57413,1
57414,0
57415,0
57416,1
57417,1
57418,1
57419,0
57420,1
57421,1
57422,1
57423,0
57424,0
57425,1
57426,0
57427,1
57428,0
57429,0
57430,0
57431,1
57432,0
57433,0
57434,1
57435,1
57436,0
57437,0
57438,0
57439,0
57440,0
57441,1
57442,0
57443,0
57444,1
57445,0
57446,0
57447,0
57448,0
57449,1
57450,1
57451,0
57452,1
57453,0
57454,1
57455,1
57456,0
57457,0
57458,0
57459,1
57460,0
57461,1
57462,0
57463,1
57464,0
57465,1
57466,1
57467,0
57468,0
57469,0
57470,0
57471,1
57472,1
57473,0
57474,0
57475,1
57476,0
57477,1
57478,1
57479,0
57480,1
57481,0
57482,0
57483,1
57484,1
57485,1
57486,0
57487,0
57488,0
57489,1
57490,1
57491,0
57492,1
57493,1
57494,0
57495,0
57496,1
57497,1
57498,0
57499,0
57500,1
57501,0
57502,1
57503,0
57504,0
57505,0
57506,1
57507,0
57508,0
57509,1
57510,0
57511,1
57512,1
57513,0
57514,0
57515,1
57516,1
57517,0
57518,1
57519,0
57520,1
57521,1
57522,0
57523,0
57524,1
57525,0
57526,0
57527,0
57528,1
57529,1
57530,0
57531,0
57532,0
57533,0
57534,1
57535,1
57536,1
57537,0
57538,1
57539,0
57540,0
57541,0
57542,0
57543,0
57544,1
57545,1
57546,1
57547,1
57548,1
57549,1
57550,0
57551,0
57552,0
57553,0
57554,0
57555,0
57556,1
57557,1
57558,0
57559,1
57560,1
57561,1
57562,0
57563,0
57564,0
57565,0
57566,1
57567,0
57568,0
57569,0
57570,0
57571,0
57572,1
57573,0
57574,1
57575,1
57576,0
57577,0
57578,0
57579,1
57580,1
57581,1
57582,0
57583,0
57584,1
57585,0
57586,0
57587,0
57588,0
57589,0
57590,1
57591,1
57592,1
57593,0
57594,0
57595,0
57596,1
57597,1
57598,1
57599,1
57600,0
57601,0
57602,1
57603,0
57604,0
57605,0
57606,0
57607,1
57608,1
57609,1
57610,0
57611,0
57612,0
57613,0
57614,0
57615,0
57616,0
57617,0
57618,1
57619,1
57620,0
57621,0
57622,0
57623,1
57624,1
57625,0
57626,1
57627,0
57628,0
57629,0
57630,0
57631,0
57632,1
57633,0
57634,0
57635,1
57636,1
57637,0
57638,1
57639,0
57640,0
57641,0
57642,0
57643,1
57644,1
57645,0
57646,1
57647,0
57648,0
57649,1
57650,0
57651,1
57652,0
57653,1
57654,1
57655,0
57656,0
57657,0
57658,0
57659,0
57660,0
57661,1
57662,0
57663,1
57664,0
57665,0
57666,1
57667,0
57668,0
57669,0
57670,1
57671,1
57672,0
57673,0
57674,0
57675,0
57676,0
57677,0
57678,1
57679,0
57680,0
57681,0
57682,0
57683,1
57684,1
57685,1
57686,1
57687,0
57688,0
57689,0
57690,1
57691,0
57692,0
57693,0
57694,0
57695,0
57696,1
57697,0
57698,1
57699,1
57700,0
57701,0
57702,0
57703,0
57704,1
57705,0
57706,1
57707,0
57708,1
57709,0
57710,0
57711,1
57712,0
57713,0
57714,0
57715,1
57716,0
57717,1
57718,0
57719,0
57720,1
57721,1
57722,1
57723,0
57724,0
57725,0
57726,1
57727,0
57728,0
57729,0
57730,1
57731,1
57732,1
57733,0
57734,0
57735,0
57736,1
57737,0
57738,1
57739,0
57740,1
57741,0
57742,0
57743,1
57744,1
57745,0
57746,0
57747,1
57748,1
57749,1
57750,1
57751,0
57752,0
57753,0
57754,1
57755,1
57756,1
57757,0
57758,0
57759,1
57760,0
57761,1
57762,0
57763,0
57764,0
57765,1
57766,1
57767,0
57768,0
57769,1
57770,1
57771,0
57772,0
57773,0
57774,0
57775,1
57776,0
57777,1
57778,1
57779,0
57780,0
57781,0
57782,0
57783,0
57784,0
57785,1
57786,0
57787,1
57788,1
57789,0
57790,0
57791,0
57792,1
57793,1
57794,1
57795,0
57796,1
57797,0
57798,1
57799,0
57800,0
57801,1
57802,0
57803,0
57804,0
57805,1
57806,1
57807,1
57808,0
57809,0
57810,1
57811,0
57812,0
57813,0
57814,1
57815,0
57816,0
57817,1
57818,0
57819,1
57820,1
57821,1
57822,0
57823,0
57824,1
57825,0
57826,0
57827,0
57828,0
57829,1
57830,1
57831,1
57832,0
57833,1
57834,1
57835,1
57836,1
57837,0
57838,1
57839,0
57840,1
57841,0
57842,1
57843,0
57844,0
57845,1
57846,0
57847,0
57848,1
57849,0
57850,1
57851,1
57852,1
57853,0
57854,0
57855,0
57856,1
57857,0
57858,0
57859,1
57860,0
57861,0
57862,0
57863,0
57864,0
57865,1
57866,0
57867,0
57868,0
57869,0
57870,1
57871,0
57872,1
57873,0
57874,1
57875,1
57876,0
57877,1
57878,0
57879,0
57880,0
57881,0
57882,0
57883,1
57884,0
57885,1
57886,0
57887,0
57888,0
57889,0
57890,1
57891,1
57892,1
57893,1
57894,0
57895,0
57896,0
57897,1
57898,0
57899,1
57900,0
57901,1
57902,1
57903,0
57904,0
57905,1
57906,0
57907,0
57908,0
57909,1
57910,0
57911,1
57912,1
57913,1
57914,0
57915,0
57916,1
57917,0
57918,0
57919,1
57920,1
57921,1
57922,0
57923,0
57924,1
57925,0
57926,0
57927,0
57928,0
57929,0
57930,0
57931,1
57932,0
57933,1
57934,0
57935,1
57936,0
57937,0
57938,0
57939,0
57940,0
57941,0
57942,1
57943,0
57944,1
57945,0
57946,1
57947,0
57948,1
57949,0
57950,0
57951,1
57952,1
57953,0
57954,1
57955,1
57956,0
57957,0
57958,0
57959,0
57960,0
57961,0
57962,1
57963,1
57964,1
57965,0
57966,1
57967,0
57968,0
57969,0
57970,1
57971,1
57972,0
57973,0
57974,0
57975,0
57976,0
57977,0
57978,1
57979,0
57980,0
57981,1
57982,0
57983,1
57984,1
57985,1
57986,1
57987,1
57988,0
57989,0
57990,1
57991,0
57992,0
57993,0
57994,0
57995,1
57996,0
57997,0
57998,0
57999,0
58000,0
58001,0
58002,1
58003,1
58004,0
58005,1
58006,1
58007,1
58008,0
58009,1
58010,1
58011,0
58012,0
58013,1
58014,1
58015,0
58016,1
58017,0
58018,0
58019,0
58020,1
58021,1
58022,0
58023,0
58024,0
58025,0
58026,1
58027,0
58028,0
58029,1
58030,0
58031,0
58032,1
58033,0
58034,0
58035,0
58036,1
58037,0
58038,1
58039,0
58040,0
58041,1
58042,1
58043,0
58044,1
58045,0
58046,0
58047,1
58048,0
58049,1
58050,0
58051,0
58052,0
58053,0
58054,0
58055,0
58056,1
58057,0
58058,1
58059,0
58060,0
58061,0
58062,1
58063,0
58064,0
58065,0
58066,0
58067,1
58068,0
58069,1
58070,0
58071,1
58072,1
58073,0
58074,1
58075,0
58076,0
58077,0
58078,1
58079,1
58080,0
58081,0
58082,0
58083,1
58084,1
58085,0
58086,0
58087,0
58088,1
58089,1
58090,0
58091,0
58092,1
58093,1
58094,0
58095,0
58096,0
58097,1
58098,0
58099,0
58100,0
58101,0
58102,1
58103,0
58104,0
58105,0
58106,1
58107,1
58108,1
58109,0
58110,1
58111,0
58112,1
58113,0
58114,0
58115,1
58116,1
58117,0
58118,0
58119,0
58120,1
58121,1
58122,0
58123,0
58124,0
58125,1
58126,0
58127,0
58128,1
58129,1
58130,0
58131,0
58132,0
58133,0
58134,0
58135,0
58136,0
58137,1
58138,1
58139,1
58140,0
58141,0
58142,0
58143,0
58144,0
58145,0
58146,1
58147,0
58148,1
58149,0
58150,0
58151,1
58152,0
58153,0
58154,0
58155,0
58156,0
58157,1
58158,1
58159,1
58160,1
58161,0
58162,0
58163,0
58164,0
58165,1
58166,0
58167,1
58168,1
58169,0
58170,0
58171,1
58172,0
58173,0
58174,0
58175,0
58176,0
58177,0
58178,1
58179,0
58180,0
58181,1
58182,1
58183,0
58184,1
58185,0
58186,1
58187,1
58188,0
58189,1
58190,0
58191,0
58192,0
58193,0
58194,1
58195,0
58196,1
58197,0
58198,0
58199,1
58200,1
58201,0
58202,0
58203,0
58204,1
58205,0
58206,0
58207,1
58208,0
58209,0
58210,1
58211,1
58212,0
58213,0
58214,0
58215,0
58216,1
58217,1
58218,1
58219,0
58220,0
58221,0
58222,1
58223,0
58224,0
58225,0
58226,0
58227,1
58228,0
58229,0
58230,0
58231,0
58232,0
58233,1
58234,1
58235,0
58236,0
58237,1
58238,0
58239,1
58240,1
58241,0
58242,0
58243,0
58244,1
58245,1
58246,1
58247,0
58248,1
58249,1
58250,0
58251,0
58252,0
58253,1
58254,1
58255,0
58256,0
58257,0
58258,0
58259,1
58260,0
58261,0
58262,1
58263,0
58264,1
58265,1
58266,0
58267,0
58268,0
58269,0
58270,0
58271,1
58272,0
58273,0
58274,1
58275,1
58276,0
58277,0
58278,0
58279,0
58280,1
58281,1
58282,0
58283,0
58284,0
58285,0
58286,0
58287,0
58288,0
58289,1
58290,1
58291,0
58292,1
58293,0
58294,0
58295,0
58296,1
58297,0
58298,1
58299,1
58300,1
58301,1
58302,0
58303,1
58304,0
58305,0
58306,1
58307,0
58308,0
58309,1
58310,0
58311,1
58312,1
58313,0
58314,1
58315,0
58316,0
58317,0
58318,1
58319,1
58320,0
58321,0
58322,0
58323,1
58324,1
58325,1
58326,0
58327,1
58328,1
58329,0
58330,1
58331,0
58332,0
58333,1
58334,0
58335,0
58336,0
58337,0
58338,0
58339,0
58340,0
58341,0
58342,0
58343,1
58344,0
58345,0
58346,1
58347,0
58348,1
58349,0
58350,0
58351,1
58352,0
58353,0
58354,1
58355,1
58356,0
58357,0
58358,1
58359,1
58360,0
58361,1
58362,1
58363,0
58364,0
58365,0
58366,0
58367,1
58368,1
58369,0
58370,0
58371,0
58372,0
58373,1
58374,0
58375,1
58376,1
58377,0
58378,1
58379,0
58380,1
58381,1
58382,0
58383,1
58384,0
58385,1
58386,0
58387,0
58388,1
58389,0
58390,0
58391,0
58392,1
58393,1
58394,1
58395,0
58396,0
58397,0
58398,1
58399,0
58400,1
58401,1
58402,0
58403,0
58404,0
58405,0
58406,0
58407,0
58408,0
58409,0
58410,1
58411,0
58412,1
58413,1
58414,0
58415,0
58416,1
58417,0
58418,1
58419,1
58420,0
58421,1
58422,1
58423,1
58424,0
58425,1
58426,1
58427,0
58428,0
58429,0
58430,1
58431,0
58432,0
58433,0
58434,1
58435,1
58436,0
58437,1
58438,0
58439,1
58440,0
58441,0
58442,0
58443,1
58444,0
58445,1
58446,1
58447,0
58448,1
58449,0
58450,0
58451,0
58452,0
58453,0
58454,1
58455,1
58456,0
58457,1
58458,1
58459,0
58460,1
58461,1
58462,0
58463,0
58464,0
58465,0
58466,1
58467,1
58468,0
58469,0
58470,0
58471,0
58472,0
58473,0
58474,0
58475,0
58476,1
58477,0
58478,1
58479,1
58480,0
58481,0
58482,1
58483,0
58484,0
58485,1
58486,1
58487,0
58488,1
58489,0
58490,0
58491,1
58492,0
58493,0
58494,1
58495,0
58496,1
58497,0
58498,0
58499,0
58500,0
58501,0
58502,1
58503,1
58504,1
58505,0
58506,0
58507,0
58508,0
58509,1
58510,1
58511,0
58512,1
58513,0
58514,0
58515,0
58516,1
58517,0
58518,0
58519,0
58520,0
58521,0
58522,1
58523,1
58524,1
58525,0
58526,0
58527,1
58528,0
58529,0
58530,1
58531,1
58532,0
58533,0
58534,0
58535,0
58536,0
58537,0
58538,0
58539,0
58540,0
58541,0
58542,0
58543,0
58544,1
58545,0
58546,0
58547,0
58548,0
58549,0
58550,0
58551,1
58552,0
58553,1
58554,0
58555,0
58556,1
58557,1
58558,0
58559,0
58560,0
58561,1
58562,1
58563,1
58564,1
58565,1
58566,1
58567,0
58568,1
58569,0
58570,0
58571,0
58572,0
58573,1
58574,1
58575,1
58576,0
58577,0
58578,1
58579,0
58580,0
58581,1
58582,1
58583,1
58584,1
58585,0
58586,1
58587,0
58588,1
58589,1
58590,0
58591,0
58592,1
58593,0
58594,0
58595,0
58596,0
58597,1
58598,1
58599,1
58600,0
58601,1
58602,0
58603,1
58604,1
58605,1
58606,1
58607,1
58608,0
58609,0
58610,0
58611,0
58612,0
58613,1
58614,1
58615,0
58616,0
58617,0
58618,0
58619,1
58620,1
58621,0
58622,0
58623,0
58624,1
58625,0
58626,1
58627,0
58628,1
58629,1
58630,0
58631,1
58632,0
58633,0
58634,1
58635,1
58636,1
58637,0
58638,0
58639,0
58640,1
58641,1
58642,1
58643,0
58644,0
58645,0
58646,0
58647,0
58648,0
58649,1
58650,0
58651,1
58652,0
58653,1
58654,0
58655,0
58656,1
58657,0
58658,1
58659,0
58660,0
58661,0
58662,1
58663,1
58664,1
58665,0
58666,0
58667,0
58668,1
58669,1
58670,0
58671,0
58672,1
58673,0
58674,1
58675,0
58676,1
58677,1
58678,1
58679,1
58680,1
58681,0
58682,1
58683,0
58684,1
58685,0
58686,0
58687,0
58688,0
58689,0
58690,0
58691,1
58692,1
58693,0
58694,0
58695,0
58696,1
58697,1
58698,1
58699,0
58700,1
58701,1
58702,0
58703,0
58704,0
58705,1
58706,0
58707,0
58708,0
58709,1
58710,0
58711,0
58712,0
58713,0
58714,0
58715,1
58716,1
58717,1
58718,0
58719,1
58720,0
58721,1
58722,0
58723,0
58724,0
58725,0
58726,0
58727,1
58728,0
58729,0
58730,0
58731,1
58732,1
58733,1
58734,0
58735,1
58736,1
58737,0
58738,0
58739,1
58740,1
58741,0
58742,0
58743,1
58744,0
58745,0
58746,0
58747,1
58748,0
58749,0
58750,0
58751,1
58752,1
58753,0
58754,0
58755,0
58756,0
58757,0
58758,0
58759,0
58760,0
58761,0
58762,1
58763,1
58764,0
58765,0
58766,0
58767,1
58768,0
58769,1
58770,0
58771,1
58772,0
58773,0
58774,0
58775,0
58776,0
58777,0
58778,0
58779,0
58780,0
58781,1
58782,0
58783,1
58784,0
58785,0
58786,1
58787,1
58788,1
58789,0
58790,0
58791,0
58792,0
58793,0
58794,0
58795,1
58796,0
58797,1
58798,1
58799,1
58800,0
58801,1
58802,0
58803,0
58804,1
58805,0
58806,0
58807,0
58808,0
58809,0
58810,0
58811,1
58812,1
58813,0
58814,0
58815,0
58816,0
58817,0
58818,1
58819,1
58820,0
58821,1
58822,0
58823,0
58824,0
58825,0
58826,0
58827,0
58828,1
58829,0
58830,1
58831,0
58832,0
58833,1
58834,1
58835,0
58836,1
58837,0
58838,0
58839,1
58840,0
58841,0
58842,1
58843,1
58844,0
58845,1
58846,1
58847,0
58848,1
58849,0
58850,0
58851,1
58852,0
58853,1
58854,0
58855,0
58856,0
58857,0
58858,1
58859,0
58860,1
58861,1
58862,1
58863,0
58864,1
58865,0
58866,0
58867,0
58868,0
58869,0
58870,1
58871,0
58872,0
58873,0
58874,0
58875,0
58876,1
58877,0
58878,0
58879,0
58880,0
58881,0
58882,1
58883,1
58884,0
58885,1
58886,0
58887,1
58888,1
58889,1
58890,0
58891,1
58892,0
58893,0
58894,0
58895,0
58896,0
58897,0
58898,1
58899,1
58900,1
58901,0
58902,1
58903,1
58904,1
58905,1
58906,1
58907,0
58908,0
58909,1
58910,0
58911,0
58912,0
58913,1
58914,0
58915,1
58916,1
58917,0
58918,0
58919,1
58920,1
58921,0
58922,1
58923,0
58924,1
58925,1
58926,0
58927,1
58928,1
58929,0
58930,1
58931,0
58932,1
58933,0
58934,1
58935,1
58936,1
58937,0
58938,1
58939,0
58940,0
58941,1
58942,0
58943,0
58944,0
58945,1
58946,0
58947,0
58948,1
58949,0
58950,0
58951,1
58952,0
58953,1
58954,0
58955,1
58956,0
58957,0
58958,0
58959,0
58960,0
58961,1
58962,1
58963,1
58964,0
58965,0
58966,0
58967,0
58968,0
58969,0
58970,0
58971,0
58972,0
58973,0
58974,0
58975,0
58976,1
58977,0
58978,1
58979,0
58980,1
58981,0
58982,0
58983,0
58984,1
58985,1
58986,1
58987,0
58988,1
58989,0
58990,0
58991,1
58992,0
58993,0
58994,1
58995,1
58996,1
58997,0
58998,1
58999,1
59000,0
59001,1
59002,0
59003,0
59004,0
59005,0
59006,0
59007,1
59008,0
59009,0
59010,1
59011,0
59012,1
59013,1
59014,1
59015,1
59016,0
59017,0
59018,0
59019,0
59020,0
59021,0
59022,1
59023,0
59024,0
59025,0
59026,1
59027,0
59028,0
59029,1
59030,0
59031,0
59032,0
59033,1
59034,0
59035,0
59036,1
59037,0
59038,1
59039,0
59040,1
59041,0
59042,0
59043,0
59044,1
59045,0
59046,0
59047,1
59048,0
59049,0
59050,0
59051,0
59052,1
59053,0
59054,1
59055,1
59056,1
59057,0
59058,0
59059,1
59060,0
59061,0
59062,1
59063,0
59064,0
59065,0
59066,1
59067,0
59068,1
59069,0
59070,0
59071,1
59072,0
59073,0
59074,0
59075,0
59076,0
59077,0
59078,1
59079,1
59080,0
59081,1
59082,1
59083,1
59084,1
59085,0
59086,1
59087,1
59088,0
59089,1
59090,1
59091,1
59092,0
59093,1
59094,1
59095,0
59096,0
59097,0
59098,0
59099,0
59100,0
59101,0
59102,1
59103,1
59104,0
59105,1
59106,0
59107,1
59108,0
59109,0
59110,0
59111,1
59112,0
59113,0
59114,0
59115,1
59116,0
59117,0
59118,1
59119,0
59120,1
59121,0
59122,1
59123,1
59124,0
59125,0
59126,0
59127,0
59128,0
59129,1
59130,0
59131,0
59132,1
59133,1
59134,0
59135,1
59136,1
59137,0
59138,0
59139,0
59140,1
59141,1
59142,0
59143,0
59144,0
59145,1
59146,0
59147,0
59148,0
59149,0
59150,0
59151,0
59152,0
59153,0
59154,1
59155,0
59156,1
59157,0
59158,0
59159,0
59160,0
59161,0
59162,0
59163,1
59164,0
59165,0
59166,1
59167,0
59168,0
59169,1
59170,1
59171,1
59172,0
59173,1
59174,0
59175,1
59176,0
59177,0
59178,0
59179,0
59180,0
59181,0
59182,0
59183,0
59184,0
59185,0
59186,1
59187,1
59188,1
59189,0
59190,0
59191,0
59192,1
59193,1
59194,1
59195,0
59196,1
59197,0
59198,0
59199,0
59200,0
59201,1
59202,0
59203,0
59204,1
59205,0
59206,1
59207,0
59208,0
59209,0
59210,0
59211,1
59212,1
59213,0
59214,0
59215,1
59216,0
59217,0
59218,1
59219,0
59220,0
59221,0
59222,1
59223,1
59224,0
59225,0
59226,1
59227,0
59228,1
59229,0
59230,0
59231,0
59232,0
59233,0
59234,0
59235,0
59236,0
59237,1
59238,0
59239,0
59240,1
59241,1
59242,1
59243,0
59244,1
59245,0
59246,0
59247,0
59248,1
59249,1
59250,0
59251,0
59252,0
59253,1
59254,0
59255,0
59256,0
59257,1
59258,0
59259,1
59260,0
59261,0
59262,1
59263,0
59264,0
59265,0
59266,0
59267,0
59268,0
59269,0
59270,1
59271,1
59272,0
59273,1
59274,0
59275,1
